word,phon
coachman,kə‍ʊt‍ʃmən
dollhouse,dɒlha‍ʊs
launchpad,lɔnt‍ʃpæd
militated,mɪlɪte‍ɪtɪd
antioxidants,æntɪɒksɪdənts
incarnadine,ɪnkɑnɐdin
quire,kwa‍ɪ‍ə
thereupon,ðe‍əɹʌpɒn
attenders,ɐtɛndəz
dink,dɪŋk
tiff,tɪf
winnow,wɪnə‍ʊ
referral,ɹɪfɜɹə‍l
whetted,wɛtɪd
forcing,fɔsɪŋ
teasels,tizə‍lz
wardroom,wɔdɹum
pores,pɔz
riggers,ɹɪɡəz
moly,mə‍ʊli
bestowed,bɪstə‍ʊd
intercoms,ɪntəkɒmz
irk,ɜk
terminus,tɜmɪnəs
redly,ɹɛdli
morgen,mɔd‍ʒən
any,ɛni
sufferers,sʌfəɹəz
bonbon,bɒnbɒn
jocks,d‍ʒɒks
his,hɪz
ovarian,ə‍ʊve‍əɹi‍ən
pelvic,pɛlvɪk
basting,bɑstɪŋ
traditionalist,tɹɐdɪʃənəlɪst
chocaholic,t‍ʃɒkɐhɒlɪk
platitudes,plætɪtjudz
rabbit,ɹæbɪt
suspenders,səspɛndəz
avow,ɐva‍ʊ
bouzouki,buza‍ʊki
squiggled,skwɪɡə‍ld
decencies,disənsiz
beans,binz
jitterbug,d‍ʒɪtəbʌɡ
whereas,we‍əɹəz
deactivate,diæktɪve‍ɪt
salacious,sæle‍ɪʃəs
floaters,flə‍ʊtəz
cummerbund,kʌməbʌnd
gnostics,nɒstɪks
wags,wæɡz
wall,wɔl
crickets,kɹɪkɪts
cauliflowers,kɒlɪfla‍ʊəz
patinated,pætɪne‍ɪtɪd
geneticist,d‍ʒɛnɛtɪsɪst
cognac,kɒnjæk
stabilises,ste‍ɪbəla‍ɪzɪz
bellyful,bɛlɪfə‍l
way,we‍ɪ
gun,ɡʌn
tilter,tɪltɐ
scapular,skæpjʊlɐ
brought,bɹɔt
tallness,tɔlnəs
nymphs,nɪmfz
tans,tænz
kilo,kilə‍ʊ
untangle,ʌntæŋɡə‍l
arithmetically,æɹɪθmɛtɪkli
reformist,ɹɪfɔmɪst
writs,ɹɪts
lackeys,lækɪz
marshland,mɑʃlənd
gargling,ɡɑɡlɪŋ
horizontals,hɒɹɪzɒntə‍lz
conceit,kənsit
rota,ɹə‍ʊtɐ
lancers,lɑnsəz
cowboy,ka‍ʊbɔ‍ɪ
barns,bɑnz
accustomed,ɐkʌstəmd
foolery,fuləɹi
inhalers,ɪnhe‍ɪləz
optimal,ɒptɪmə‍l
hawfinch,hɔfɪnt‍ʃ
unsocial,ʌnsə‍ʊʃə‍l
telekinetic,tɛlɪka‍ɪnɛtɪk
meningeal,mɛnɪnd‍ʒi‍əl
constructed,kənstɹʌktɪd
cheeked,t‍ʃikt
retentive,ɹɪtɛntɪv
unlisted,ʌnlɪstɪd
twister,twɪstɐ
creams,kɹimz
flimsily,flɪmzɪli
apparitions,æpəɹɪʃənz
luxuries,lʌkʃəɹiz
leases,lisɪz
sagacity,sæɡæsɪti
minicab,mɪnɪkæb
fathead,fæthɛd
hangovers,hæŋɡə‍ʊvəz
weeing,wiɪŋ
prepuce,pɹɪpjus
shaming,ʃe‍ɪmɪŋ
ironmaster,a‍ɪ‍ənmɑstɐ
shelve,ʃɛlv
team,tim
uncleaned,ʌnklind
obliterating,əblɪtəɹe‍ɪtɪŋ
extinguishes,ɛkstɪŋɡwɪʃɪz
forbad,fəbæd
handled,hændə‍ld
inexorably,ɪnɛksəɹəbli
manoeuvre,mənuvɐ
ambulatory,æmbjʊle‍ɪtəɹi
hibiscus,hɪbɪskəs
xerox,zi‍əɹɒks
piqued,pikd
earmarking,i‍əmɑkɪŋ
telescopically,tɛlɪskɒpɪkli
enzyme,ɛnza‍ɪm
madmen,mædmɛn
flagger,flæɡɐ
screenplays,skɹinple‍ɪz
stream,stɹim
misadventure,mɪsɐdvɛnt‍ʃɐ
shunt,ʃʌnt
reproaches,ɹɪpɹə‍ʊt‍ʃɪz
chamfered,t‍ʃæmfəd
upbringings,ʌpbɹɪŋɪŋz
inefficiently,ɪnɪfɪʃəntli
staplers,ste‍ɪpləz
valse,væls
pinnaces,pɪnɪsɪz
pliant,pla‍ɪ‍ənt
pacifying,pæsɪfa‍ɪɪŋ
deader,dɛdɐ
unthinkingly,ʌnθɪŋkɪŋli
bitts,bɪts
outflank,a‍ʊtflæŋk
chewiest,t‍ʃjuɪəst
spry,spɹa‍ɪ
byzantine,bɪzɑntin
whapping,wæpɪŋ
protector,pɹətɛktɐ
organising,ɔɡɐna‍ɪzɪŋ
crabbiness,kɹæbɪnəs
leeches,lit‍ʃɪz
heroism,hɛɹə‍ʊɪzəm
firebox,fa‍ɪ‍əbɒks
wangle,wænɡə‍l
averts,ɐvɜts
inrush,ɪnɹʌʃ
malice,mælɪs
priapic,pɹa‍ɪəpɪk
starkness,stɑknəs
rejigged,ɹɪd‍ʒɪɡd
anchorman,ænkəmən
piety,pa‍ɪ‍əti
eliciting,ɪlɪsɪtɪŋ
diagram,da‍ɪəɡɹæm
citrines,sɪtɹinz
heliport,hɛlɪpɔt
meddling,mɛdlɪŋ
tattooists,tætuɪsts
talky,tɔki
souse,sa‍ʊs
tempo,tɛmpə‍ʊ
determinedly,dɪtɜmɪnɪdli
payroll,pe‍ɪɹə‍ʊl
astonishingly,ɐstɒnɪʃɪŋli
glossed,ɡlɒst
ionisation,a‍ɪəna‍ɪze‍ɪʃən
ginseng,d‍ʒɪnsɛŋ
lifeboats,la‍ɪfbə‍ʊts
workroom,wɜkɹum
doughnuts,də‍ʊnʌts
azimuth,æzɪmʌθ
dervishes,dɜvɪʃɪz
down,da‍ʊn
cymbals,sɪmbə‍lz
mannered,mænəd
carps,kɑps
expending,ɛkspɛndɪŋ
enrage,ɛnɹe‍ɪd‍ʒ
colic,kɒlɪk
sunning,sʌnɪŋ
parapet,pæɹəpɪt
recalcitrant,ɹɪkælsɪtɹənt
shamans,ʃæmənz
stakeout,ste‍ɪka‍ʊt
goodman,ɡʊdmən
druggists,dɹʌɡɪsts
begrudging,bɪɡɹʌd‍ʒɪŋ
tracheotomy,tɹɐkɪɒtəmi
puns,pʌnz
flyte,fla‍ɪt
vultures,vʌlt‍ʃəz
extrapolator,ɛkstɹæpəle‍ɪtɐ
floorshow,flɔʃə‍ʊ
squarest,skwe‍əɹəst
masseurs,mæsɜz
component,kəmpə‍ʊnənt
embargoes,ɛmbɑɡə‍ʊz
slithering,slɪðəɹɪŋ
overpriced,ə‍ʊvəpɹa‍ɪst
electrodes,ɪlɛktɹə‍ʊdz
tiddly,tɪdli
vilify,vɪlɪfa‍ɪ
reinterpret,ɹiɪntɜpɹɪt
licence,la‍ɪsəns
whins,wɪnz
summarises,sʌməɹa‍ɪzɪz
presenting,pɹɪzɛntɪŋ
preaching,pɹit‍ʃɪŋ
developers,dɪvɛləpəz
daddies,dædɪz
arcade,ɑke‍ɪd
performer,pəfɔmɐ
shagged,ʃæɡd
obliterate,əblɪtəɹe‍ɪt
drumbeats,dɹʌmbits
racing,ɹe‍ɪsɪŋ
nonpayment,nɒnpe‍ɪmənt
necrophilia,nɛkɹəfɪli‍ə
groceries,ɡɹə‍ʊsəɹiz
wildebeests,wa‍ɪldɪbists
town,ta‍ʊn
duelling,djuəlɪŋ
faring,fe‍əɹɪŋ
fumigating,fjumɪɡe‍ɪtɪŋ
anuses,e‍ɪnʌsɪz
neediest,nidɪəst
toppled,tɒpə‍ld
steersman,sti‍əzmən
protectiveness,pɹətɛktɪvnəs
phiz,fɪz
tarrying,tæɹɪɪŋ
investigating,ɪnvɛstɪɡe‍ɪtɪŋ
signor,sɪnjɔ
injudicious,ɪnd‍ʒudɪʃəs
grapevine,ɡɹe‍ɪpva‍ɪn
notifies,nə‍ʊtɪfa‍ɪz
stamens,ste‍ɪmɛnz
reorganisations,ɹɪɔɡɐna‍ɪze‍ɪʃənz
sackful,sækfə‍l
groupings,ɡɹupɪŋz
sexual,sɛkʃuə‍l
nooses,nusɪz
sunniest,sʌnɪəst
basalts,bæsɒlts
hogwash,hɒɡwɒʃ
edit,ɛdɪt
dopa,də‍ʊpɐ
buffoon,bʌfun
undershot,ʌndəʃɒt
restocking,ɹɪstɒkɪŋ
annihilation,ɐna‍ɪəle‍ɪʃən
savouries,se‍ɪvɜɹɪz
homemaker,hə‍ʊmme‍ɪkɐ
flexibility,flɛksɪbɪlɪti
floggings,flɒɡɪŋz
courser,kɔsɐ
absence,æbsəns
allergic,ɐlɜd‍ʒɪk
wring,ɹɪŋ
liquidator,lɪkwɪde‍ɪtɐ
grubber,ɡɹʌbɐ
cotters,kɒtəz
indicating,ɪndɪke‍ɪtɪŋ
masterful,mɑstəfə‍l
brocket,bɹɒkɪt
unsighted,ʌnsa‍ɪtɪd
obtusely,ɒbtjusli
pepperoni,pɛpəɹə‍ʊni
spearing,spi‍əɹɪŋ
beheaded,bɪhɛdɪd
leek,lik
heaves,hivz
gravitating,ɡɹævɪte‍ɪtɪŋ
pavings,pe‍ɪvɪŋz
skew,skju
growers,ɡɹə‍ʊəz
caressed,kəɹɛst
inaccessible,ɪnɐksɛsəbə‍l
tautological,tɔtəlɒd‍ʒɪkə‍l
resoling,ɹɪzə‍ʊlɪŋ
ferries,fɛɹɪz
hydrophone,ha‍ɪdɹəfə‍ʊn
regain,ɹɪɡe‍ɪn
uncompleted,ʌnkəmplitɪd
saturating,sæt‍ʃəɹe‍ɪtɪŋ
rollmops,ɹə‍ʊlməps
limps,lɪmps
brassie,bɹɑsi
irretrievable,ɪɹɪtɹivəbə‍l
tenancies,tɛnənsɪz
boringly,bɔɹɪŋli
flocked,flɒkt
topic,tɒpɪk
disciplined,dɪsɪplɪnd
peskiness,pɛskinəs
brawled,bɹɔld
paved,pe‍ɪvd
overpowering,ə‍ʊvəpa‍ʊəɹɪŋ
endured,ɛndjɔd
nonentity,nɒnɛntɪti
saves,se‍ɪvz
pestilence,pɛstɪləns
bamboozling,bæmbuzlɪŋ
newness,njunəs
cultish,kʌltɪʃ
endangers,ɛnde‍ɪnd‍ʒəz
appellant,ɐpɛlənt
stooped,stupt
rematches,ɹɪmæt‍ʃɪz
addressed,ɐdɹɛst
mayonnaise,me‍ɪəne‍ɪz
encompassing,ɛnkʌmpəsɪŋ
kingly,kɪŋli
bludge,blʌd‍ʒ
skylarking,ska‍ɪlɑkɪŋ
bramblings,bɹæmblɪŋz
camouflages,kæməflɑʒɪz
quarterly,kwɔtəli
impoverish,ɪmpɒvəɹɪʃ
terraced,tɛɹɪst
transparent,tɹænspæɹənt
sherry,ʃɛɹi
rescuing,ɹɛskjuɪŋ
sew,sə‍ʊ
enlargements,ɛnlɑd‍ʒmənts
drastic,dɹɑstɪk
engaging,ɛnɡe‍ɪd‍ʒɪŋ
blurred,blɜd
sobbing,sɒbɪŋ
activation,æktɪve‍ɪʃən
hairstyle,he‍əsta‍ɪl
kissogram,kɪsəɡɹæm
swapping,swɒpɪŋ
labels,le‍ɪbə‍lz
deflating,difle‍ɪtɪŋ
navigators,nævɪɡe‍ɪtəz
frazzles,fɹæzə‍lz
succinctness,səksɪŋktnəs
fervently,fɜvəntli
levitated,lɛvɪte‍ɪtɪd
longboats,lɒŋbə‍ʊts
silkweed,sɪlkwid
blotchy,blɒt‍ʃi
spellchecker,spɛlt‍ʃɛkɐ
demographically,dɛməɡɹæfɪkli
liftoff,lɪftɒf
hailer,he‍ɪlɐ
fusee,fjusi
regrets,ɹɪɡɹɛts
intoned,ɪntə‍ʊnd
airmail,e‍əme‍ɪl
electricians,ɪlɪktɹɪʃənz
breakaway,bɹe‍ɪkəwe‍ɪ
winches,wɪnt‍ʃɪz
rhapsodising,ɹæpsəda‍ɪzɪŋ
levitation,lɛvɪte‍ɪʃən
shrine,ʃɹa‍ɪn
perpetrate,pɜpɪtɹe‍ɪt
sciences,sa‍ɪ‍ənsɪz
spontaneity,spɒnte‍ɪnɪti
freebase,fɹibe‍ɪs
charade,ʃɐɹɑd
crossword,kɹɒswɜd
referenda,ɹɛfəɹɛndɐ
pedant,pɛdənt
toff,tɒf
gleeful,ɡlifə‍l
snogging,snɒɡɪŋ
wholeness,hə‍ʊlnəs
beefburger,bifbɜɡɐ
plausible,plɔzəbə‍l
continuance,kəntɪnjuəns
dapper,dæpɐ
neanderthals,niændəθɑlz
boroughs,bʌɹəz
censures,sɛnʃəz
shuffler,ʃʌflɐ
conferment,kənfɜmənt
gamine,ɡæma‍ɪn
weeder,widɐ
unalike,junəla‍ɪk
blurts,blɜts
attests,ɐtɛsts
pectin,pɛktɪn
canvased,kænvəst
arches,ɑt‍ʃɪz
immediacy,ɪmidɪəsi
feature,fit‍ʃɐ
wafting,wɑftɪŋ
quitted,kwɪtɪd
covetous,kʌvətəs
progressiveness,pɹəɡɹɛsɪvnəs
disablement,dɪse‍ɪbə‍lmənt
countermand,ka‍ʊntəmænd
dyne,da‍ɪn
unsuitable,ʌnsutəbə‍l
lightness,la‍ɪtnəs
hoist,hɔ‍ɪst
moodier,mudɪɐ
yelled,jɛld
slights,sla‍ɪts
expectantly,ɛkspɛktəntli
ghettoisation,ɡɛtɔ‍ɪse‍ɪʃən
arising,ɐɹa‍ɪzɪŋ
kangaroo,kæŋɡɐɹu
stilling,stɪlɪŋ
damages,dæmɪd‍ʒɪz
empathised,ɛmpəθa‍ɪzd
flagstaff,flæɡstɑf
irks,ɜks
flysheet,fla‍ɪʃit
outraging,a‍ʊtɹe‍ɪd‍ʒɪŋ
pounding,pa‍ʊndɪŋ
chit,t‍ʃɪt
handcuffed,hændkʌft
chlorate,klɔɹe‍ɪt
dogfish,dɒɡfɪʃ
pinch,pɪnt‍ʃ
whelk,wɛlk
overhear,ə‍ʊvəhi‍ə
balancer,bælənsɐ
shills,ʃɪlz
unreceptive,ʌnɹɪsɛptɪv
adventurous,ɐdvɛnt‍ʃəɹəs
slut,slʌt
pluckiest,plʌkiəst
reshape,ɹɪʃe‍ɪp
urethane,jɔɹiθe‍ɪn
bagginess,bæɡɪnəs
whitish,wa‍ɪtɪʃ
turbos,tɜbə‍ʊz
documentation,dɒkjumənte‍ɪʃən
detaining,dɪte‍ɪnɪŋ
snorkelling,snɔkəlɪŋ
assuredness,əʃjɔdnəs
surrendering,səɹɛndəɹɪŋ
aids,e‍ɪdz
virtues,vɜt‍ʃuz
sensing,sɛnsɪŋ
swerve,swɜv
cauterising,kɔtəɹa‍ɪzɪŋ
sacrifices,sækɹɪfa‍ɪsɪz
impeached,ɪmpit‍ʃt
factoids,fæktɔ‍ɪdz
faery,fe‍əɹi
postulating,pɒst‍ʃʊle‍ɪtɪŋ
ratios,ɹe‍ɪʃɪə‍ʊz
astrology,ɐstɹɒləd‍ʒi
matrimony,mætɹɪməni
bugler,bjuɡlɐ
handsful,hændzfə‍l
preventions,pɹɪvɛnʃənz
infect,ɪnfɛkt
edifices,ɛdɪfɪsɪz
spasmodic,spæzmɒdɪk
maunder,mɔndɐ
unfathomably,ʌnfæðəməbli
rudiments,ɹudɪmənts
hypos,ha‍ɪpə‍ʊz
modulate,mɒdjʊle‍ɪt
coati,kə‍ʊti
looker,lʊkɐ
swearers,swe‍əɹəz
immensity,ɪmɛnsɪti
tension,tɛnʃən
killer,kɪlɐ
literature,lɪtɹɪt‍ʃɐ
hostile,hɒsta‍ɪl
trombonist,tɹɒmbə‍ʊnɪst
whelming,wɛlmɪŋ
gaunt,ɡɔnt
lamentations,lɐmɪnte‍ɪʃənz
persecuting,pɜsɪkjutɪŋ
suggestion,səd‍ʒɛst‍ʃən
fluency,fluənsi
voyages,vɔ‍ɪɪd‍ʒɪz
relievers,ɹɪlivəz
lunchboxes,lʌnt‍ʃbɒksɪz
rubbers,ɹʌbəz
astrakhan,ɐstɹækhən
conclusive,kənklusɪv
configuration,kənfɪɡjʊɹe‍ɪʃən
electrolytes,ɛlɛktɹəla‍ɪts
unscheduled,ʌnʃɛdjuld
skimmer,skɪmɐ
baked,be‍ɪkt
mundane,mʌnde‍ɪn
biographer,ba‍ɪɒɡɹəfɐ
haphazard,hæphæzəd
loungers,la‍ʊnd‍ʒəz
nobles,nə‍ʊbə‍lz
canonical,kɐnɒnɪkə‍l
hovers,hɒvəz
inhabited,ɪnhæbɪtɪd
overhauled,ə‍ʊvəhɔld
anterooms,æntəɹumz
relabel,ɹɪle‍ɪbə‍l
nipple,nɪpə‍l
fayre,fe‍ɪɐ
motive,mə‍ʊtɪv
hostiles,hɒsta‍ɪlz
taramasalata,tæɹɐme‍ɪzɐlɑtɐ
upstage,ʌpste‍ɪd‍ʒ
squealing,skwilɪŋ
cachet,kæʃe‍ɪ
horseless,hɔsləs
soonest,sunəst
intellectuals,ɪntəlɛkt‍ʃuə‍lz
adeptness,ɐdɛptnəs
molesters,məlɛstəz
craftiest,kɹɑftɪəst
hacking,hækɪŋ
action,ækʃən
tapetum,tæpɛtəm
stretchy,stɹɛt‍ʃi
habiliments,hæbɪlɪmənts
press,pɹɛs
blunder,blʌndɐ
imparting,ɪmpɑtɪŋ
financed,fa‍ɪnænst
remissions,ɹɪmɪʃənz
frontrunners,fɹʌntɹʌnəz
bakeries,be‍ɪkəɹɪz
encryption,ɛnkɹɪpʃən
celebrated,sɛləbɹe‍ɪtɪd
areas,e‍əɹi‍əz
trampled,tɹɑmpə‍ld
tiramisu,tɪɹæmɪsu
quitting,kwɪtɪŋ
eccentricity,ɛksɪntɹɪsɪti
kudos,kjudə‍ʊz
endemic,ɛndɛmɪk
institution,ɪnstɪtjuʃən
sadly,sædli
side,sa‍ɪd
warehousing,we‍əha‍ʊsɪŋ
summaries,sʌməɹiz
enthral,ɛnθɹɔl
doctor,dɒktɐ
transpire,tɹænspa‍ɪ‍ə
odometer,ə‍ʊdɒmɪtɐ
atrocious,ɐtɹə‍ʊʃəs
loathe,lə‍ʊð
rosebud,ɹə‍ʊzbʌd
powering,pa‍ʊəɹɪŋ
reelection,ɹilɛkʃən
astrophysicist,æstɹəfɪzɪsɪst
runny,ɹʌni
reformat,ɹɪfɔmæt
repulsiveness,ɹɪpʌlsɪvnəs
millennial,mɪlɛnɪəl
entangling,ɛntæŋɡəlɪŋ
moonlit,munlɪt
mayo,me‍ɪə‍ʊ
awful,ɔfə‍l
hide,ha‍ɪd
unguessable,ʌnɡɪsəbə‍l
shigella,ʃa‍ɪd‍ʒɛlɐ
authored,ɔθəd
enthroned,ɛnθɹə‍ʊnd
shuns,ʃʌnz
overspread,ə‍ʊvəspɹɛd
maximising,mæksɪma‍ɪzɪŋ
interlocked,ɪntəlɒkt
simultaneous,sɪməlte‍ɪni‍əs
clippings,klɪpɪŋz
recommitting,ɹikəmɪtɪŋ
flowingly,flə‍ʊɪŋli
carollers,kæɹələz
imperialism,ɪmpi‍əɹɪəlɪzəm
cheerio,t‍ʃi‍əɹɪə‍ʊ
partook,pɑtʊk
ruddy,ɹʌdi
overprice,ə‍ʊvəpɹa‍ɪs
unwisely,ʌnwa‍ɪzli
eterne,ɪtɜn
newcomers,njukʌməz
humanities,hjumænɪtiz
sheering,ʃi‍əɹɪŋ
circumcise,sɜkəmsa‍ɪz
arabesque,æɹe‍ɪbɛsk
sameness,se‍ɪmnəs
nosed,nə‍ʊzd
baroque,bəɹə‍ʊk
complexion,kəmplɛkʃən
can,kæn
windage,wɪndɪd‍ʒ
licences,la‍ɪsənsɪz
nuking,njukɪŋ
pharynx,fɑɹɪŋks
deck,dɛk
freer,fɹiɐ
poteen,pə‍ʊtən
bumblers,bʌmbləz
wallowing,wɒlə‍ʊɪŋ
listlessness,lɪstləsnəs
accoutrement,ɐkutɹɪmənt
finalists,fa‍ɪnəlɪsts
inquiries,ɪnkwa‍ɪ‍əɹɪz
lavishly,lævɪʃli
magisterial,mæd‍ʒɪsti‍əɹɪə‍l
evangelicals,ivɐnd‍ʒɛlɪkə‍lz
tangoed,tæŋɡə‍ʊd
cooperate,kə‍ʊɒpəɹe‍ɪt
skullcap,skʌlkæp
extend,ɛkstɛnd
mulla,mʌlɐ
talipes,tæla‍ɪps
waters,wɔtəz
fettered,fɛtəd
couriers,kɜɹi‍əz
member,mɛmbɐ
airbrushes,e‍əbɹʌʃɪz
monarchy,mɒnəki
teal,til
limiter,lɪmɪtɐ
benevolent,bənɛvələnt
parsons,pɑsənz
disciplinary,dɪsɪplɪnəɹi
kier,ki‍ə
tigresses,ta‍ɪɡɹɛsɪz
bonks,bɒŋks
wrinkled,ɹɪŋkə‍ld
bridle,bɹa‍ɪdə‍l
worries,wʌɹɪz
earthwork,ɜθwɜk
laundries,lɔndɹɪz
rentable,ɹɛntəbə‍l
breed,bɹid
sensors,sɛnsəz
mortgagee,mɔɡɪd‍ʒi
stockist,stɒkɪst
array,ɐɹe‍ɪ
ossicles,ɒsɪkə‍lz
fanfares,fænfe‍əz
taxidermist,tæksɪdəmɪst
knuckles,nʌkə‍lz
provocation,pɹɒvəke‍ɪʃən
incessantly,ɪnsɛsəntli
simulated,sɪmjʊle‍ɪtɪd
cerebrospinal,səɹibɹəspa‍ɪnə‍l
piranhas,pəɹɑnəz
interpretive,ɪntɜpɹɪtɪv
circularity,sɜkjʊlæɹɪti
misty,mɪsti
demesne,dɛmɛsni
underestimation,ʌndəɹɛstɪme‍ɪʃən
kneecap,nikæp
compels,kəmpɛlz
supremacy,supɹɛməsi
croziers,kɹə‍ʊzi‍əz
customers,kʌstəməz
begin,bɪɡɪn
cultic,kʌltɪk
hedonist,hɛdənɪst
poinsettia,pɔ‍ɪnsɛti‍ə
tutelage,tjutɛlɪd‍ʒ
goldcrests,ɡə‍ʊldkɹɛsts
sentinels,sɛntɪnə‍lz
watermills,wɔtəmɪlz
undulates,ʌndjʊle‍ɪts
interact,ɪntəɹækt
objectivity,ɒbd‍ʒɪktɪvɪti
teaches,tit‍ʃɪz
tinselling,tɪnsəlɪŋ
cap,kæp
dictums,dɪktəmz
recollecting,ɹɪkəlɛktɪŋ
halting,hɒltɪŋ
clergy,klɜd‍ʒi
crane,kɹe‍ɪn
solidus,sɒlɪdəs
raised,ɹe‍ɪzd
demagoguery,dɛmɐɡɒɡɹi
cemeteries,sɛmɪtəɹiz
soapy,sə‍ʊpi
lemons,lɛmənz
tarring,tɑɹɪŋ
adage,ædɪd‍ʒ
noodles,nudə‍lz
boisterous,bɔ‍ɪstəɹəs
bridegrooms,bɹa‍ɪdɡɹumz
fantail,fɑnte‍ɪl
regaling,ɹɪɡe‍ɪlɪŋ
deal,dil
granuloma,ɡɹænjʊlə‍ʊmɐ
slobber,slɒbɐ
crossover,kɹɒsə‍ʊvɐ
cornering,kɔnəɹɪŋ
commissariat,kɒmɪse‍əɹɪæt
identifies,a‍ɪdɛntɪfa‍ɪz
apelike,e‍ɪpla‍ɪk
dehydrate,diha‍ɪdɹe‍ɪt
hock,hɒk
retaken,ɹɪte‍ɪkən
underbite,ʌndəba‍ɪt
closeted,klɒzɪtɪd
elitists,ɪlitɪsts
aikido,e‍ɪkidə‍ʊ
bravest,bɹe‍ɪvəst
twiddler,twɪdlɐ
scants,skɑnts
sensibilities,sɛnsəbɪlɪtiz
bulldozers,bʊldə‍ʊzəz
longing,lɒŋɪŋ
treader,tɹɛdɐ
onset,ɒnsɛt
protectionists,pɹətɛkʃənɪsts
ostler,ɒslɐ
naysayer,ne‍ɪse‍ɪɐ
elver,ɛlvɐ
trace,tɹe‍ɪs
unwittingly,ʌnwɪtɪŋli
encodes,ɛnkə‍ʊdz
fagging,fæɡɪŋ
ringers,ɹɪŋəz
refiners,ɹɪfɪnəz
voyage,vɔ‍ɪɪd‍ʒ
clippers,klɪpəz
surrealistic,səɹi‍əlɪstɪk
signalmen,sɪɡnɐlmɛn
affiliations,ɐfɪlɪe‍ɪʃənz
gobble,ɡɒbə‍l
wholegrain,hə‍ʊlɡɹe‍ɪn
hoofers,hufəz
frontline,fɹʌntla‍ɪn
profiteroles,pɹəfɪtəɹə‍ʊlz
pressers,pɹɛsəz
egocentric,iɡə‍ʊsɛntɹɪk
styrene,sta‍ɪɹin
aby,ɐba‍ɪ
coarser,kɔsɐ
cabbage,kæbɪd‍ʒ
laborious,lɐbɔɹɪəs
palpably,pælpəbli
unworldly,ʌnwɜldli
prudently,pɹudəntli
scuffling,skʌflɪŋ
why,wa‍ɪ
prosecutable,pɹɒsɪkjutəbə‍l
comrade,kɒmɹe‍ɪd
scenario,sənɑɹiə‍ʊ
satang,se‍ɪtəŋ
dismantling,dɪsmɑntlɪŋ
fulfilling,fʊlfɪlɪŋ
spake,spe‍ɪk
censor,sɛnsɐ
underrating,ʌndəɹe‍ɪtɪŋ
shortened,ʃɔtənd
metical,mɛtɪkə‍l
breezy,bɹizi
lulls,lʌlz
bedfellow,bɛdfɪlə‍ʊ
telecast,tɛlɪkɑst
relive,ɹɪlɪv
barton,bɑtən
yearlings,ji‍əlɪŋz
blahs,blɑz
hillier,hɪliɐ
unconsciously,ʌnkɒnʃəsli
emoting,ɪmə‍ʊtɪŋ
portmanteau,pɔtmɑntə‍ʊ
apron,e‍ɪpɹən
creole,kɹɪə‍ʊl
dreadnaught,dɹɛdnɔt
grateful,ɡɹe‍ɪtfə‍l
gimmick,ɡɪmɪk
garment,ɡɑmənt
springboard,spɹɪŋbɔd
subtle,sʌtə‍l
crackhead,kɹækhɛd
radiograph,ɹe‍ɪdɪɒɡɹæf
dozy,də‍ʊzi
firers,fa‍ɪ‍əɹəz
chick,t‍ʃɪk
dadoes,dɑdə‍ʊz
readier,ɹɛdɪɐ
lobes,lə‍ʊbz
boggles,bɒɡə‍lz
scampered,skæmpəd
cherries,t‍ʃɛɹɪz
psychoanalysts,sa‍ɪkə‍ʊænɐlɪsts
swoosh,swuʃ
woodwind,wʊdwɪnd
semifinals,sɛmɪfa‍ɪnə‍lz
bayou,ba‍ɪu
densities,dɛnsɪtiz
tests,tɛsts
reformed,ɹɪfɔmd
nauseatingly,nɔsɪe‍ɪtɪŋli
mes,mɛs
turned,tɜnd
markka,mɑkɐ
systemic,sɪstɛmɪk
disintegrating,dɪsɪntɪɡɹe‍ɪtɪŋ
nebs,nɛbz
transgressing,tɹænsɡɹɛsɪŋ
insolent,ɪnsələnt
tench,tɛnt‍ʃ
location,lə‍ʊke‍ɪʃən
trikes,tɹa‍ɪks
shanghai,ʃæŋha‍ɪ
mimic,mɪmɪk
ulna,ʌlnɐ
reciter,ɹɪsa‍ɪtɐ
abodes,ɐbə‍ʊdz
aorta,e‍ɪɔtɐ
ignorance,ɪɡnəɹəns
wadding,wɒdɪŋ
decorates,dɛkəɹe‍ɪts
jaguar,d‍ʒæɡwɑ
indistinct,ɪndɪstɪŋkt
twitch,twɪt‍ʃ
titania,tɪtɑni‍ə
nevermore,nɛvəmɔ
improviser,ɪmpɹəva‍ɪzɐ
muscle,mʌsə‍l
improper,ɪmpɹɒpɐ
shards,ʃɑdz
redirection,ɹida‍ɪɹɛkʃən
stubbornly,stʌbənli
soldering,sɒldəɹɪŋ
maxis,mæksɪs
generalise,d‍ʒɛnəɹəla‍ɪz
checklists,t‍ʃɛklɪsts
cartload,kɑtlə‍ʊd
sagebrush,se‍ɪd‍ʒbɹʌʃ
exorcists,ɛksəsɪsts
manageable,mænɪd‍ʒəbə‍l
reline,ɹɪla‍ɪn
shogunate,ʃɒɡəne‍ɪt
mistaking,mɪste‍ɪkɪŋ
hast,he‍ɪst
totalling,tə‍ʊtə‍lɪŋ
flogs,flɒɡz
ambrosia,æmbɹə‍ʊzi‍ə
steepen,stipən
heel,hil
parried,pæɹɪd
bitten,bɪtən
ecstatically,ɛkstætɪkli
cloudless,kla‍ʊdləs
deflects,dɪflɛkts
sunrises,sʌnɹa‍ɪzɪz
discretionary,dɪskɹɛʃənəɹi
wits,wɪts
ballsing,bɔlsɪŋ
