word,phon
régulèrent,ʁegylɛʁ
déblatérant,deblateʁɑ
ambulances,ɑbylɑs
plantigrade,plɑtigʁad
gracier,gʁasje
réfléchissez,ʁefleʃise
plaisantais,plɛzɑtɛ
purifiées,pyʁifje
déballiez,debalje
dignités,diɲite
Tanger,tɑʒe
coalesçassiez,koalɛsasje
flonflons,flɔflɔ
tergiverserait,tɛʁʒivɛʁsəʁɛ
transbordera,tʁɑsomebodyɔʁdəʁa
digitalisas,diʒitaliza
luttera,lytəʁa
agacé,agase
écouteriez,ekutəʁje
emmêleriez,ɑmeləʁje
diviniserais,divinizəʁɛ
tâche,taʃ
chassée,ʃase
étayais,etɛjɛ
mouillât,muja
chocolatiers,ʃɔkɔlatje
hydrocéphale,idʁɔsefal
tempêtait,tɑpɛtɛ
aboutissez,abutise
brameras,bʁaməʁa
devina,dəvina
piquants,pikɑ
enquiquineras,ɑkikinəʁa
dévorâtes,devɔʁat
farfouillé,faʁfuje
millimétrés,milimetʁe
impatientent,ɛpasjɑt
sérieux,seʁjø
ébranlèrent,ebʁɑlɛʁ
goudronneriez,gudʁɔnəʁje
matérialises,mateʁjaliz
querelliez,kəʁɛlje
barreau,baʁo
voûtasses,vutas
brisent,bʁiz
stresserez,stʁɛsəʁe
tromperas,tʁɔpəʁa
natures,natyʁ
observeraient,ɔpsɛʁvəʁɛ
agripperions,agʁipəʁjɔ
ressentaient,ʁəsɑtɛ
dévoreuses,devɔʁøz
omoplate,ɔmɔplat
apitoyât,apitwajɑ
gambette,gɑbɛt
MEDEF,medɛf
empourprâmes,ɑpuʁpʁam
grondeuses,gʁɔdøz
apparentons,apaʁɑtɔ
affligerais,afliʒəʁɛ
éprît,epʁi
grailliez,gʁaje
toussait,tusɛ
sprinteriez,spʁintəʁje
horrifieraient,ɔʁifjəʁɛ
paginer,paʒine
retracés,ʁətʁase
emplumeras,ɑplyməʁa
gaulerez,goləʁe
maladroites,maladʁwat
pleurnichons,plœʁniʃɔ
égalisés,egalize
empêtra,ɑpetʁa
barbichette,baʁbiʃɛt
pêchai,pɛʃɛ
oublias,ublija
raclerait,ʁakləʁɛ
cavalcadassent,kavalkadas
discourraient,diskuʁːɛ
circonvinssiez,siʁkɔvɛsje
récusèrent,ʁekyzɛʁ
ravinerais,ʁavinəʁɛ
courais,kuʁɛ
dépêchant,depɛʃɑ
rancardes,ʁɑkaʁd
miroitât,miʁwata
métisserons,metisəʁɔ
ignoreront,iɲɔʁəʁɔ
commotionnait,kɔmɔsjɔnɛ
rigidifiassent,ʁiʒidifjas
cokéfies,kɔkefi
encapuchonneras,ɑkapyʃɔnəʁa
dégommerions,degɔməʁjɔ
démembrèrent,demɑbʁɛʁ
voltigions,vɔltiʒjɔ
rejouée,ʁəʒwe
chahutais,ʃaytɛ
incommodées,ɛkɔmɔde
balances,balɑs
débrida,debʁida
millilitres,mililitʁ
réanimant,ʁeanimɑ
dépuratives,depyʁativ
dégoulinait,degulinɛ
pigmentes,pigmɑt
exportés,ɛkspɔʁte
dévirilisions,deviʁilizjɔ
planerez,planəʁe
appeau,apo
agrippèrent,agʁipɛʁ
humidifiés,ymidifje
félicitation,felisitasjɔ
désensorcelas,dezɑsɔʁsəla
financière,finɑsjɛʁ
paraissons,paʁɛsɔ
dérouillées,deʁuje
colonisassiez,kɔlɔnizasje
alimenterait,alimɑtəʁɛ
impureté,ɛpyʁte
boutonnée,butɔne
délassassions,delasasjɔ
nationalisés,nasjɔnalize
séminariste,seminaʁist
meublé,mœble
emparaient,ɑpaʁɛ
solderai,sɔldəʁɛ
situations,sitɥasjɔ
rajustée,ʁaʒyste
cybercash,sibɛʁkaʃ
aplatîmes,aplatim
brimerait,bʁiməʁɛ
contracté,kɔtʁakte
brieferas,bʁifəʁa
chevelus,ʃəvly
coffriez,kɔfʁje
adéquations,adekwasjɔ
condescendantes,kɔdesɑdɑt
meublions,mœbljɔ
débourberai,debuʁbəʁɛ
végétassent,veʒetas
trimbalent,tʁɛbal
solennisassions,sɔlanizasjɔ
matelassé,matlase
émerge,emɛʁʒ
rigolons,ʁigɔlɔ
visserons,visəʁɔ
contribue,kɔtʁiby
marchent,maʁʃ
légendassiez,leʒɑdasje
écalassiez,ekalasje
désemparâtes,dezɑpaʁat
hoquetterai,ʼɔkɛtəʁɛ
prototype,pʁɔtɔtip
boisseau,bwaso
comédien,kɔmedjɛ
juxtaposas,ʒykstapoza
indemniser,ɛdɛmnize
cicérones,siseʁɔn
fusionneriez,fyzjɔnəʁje
prospérées,pʁɔspeʁe
antidatent,ɑtidat
rajouter,ʁaʒute
ignifugerait,ignifyʒəʁɛ
délivrassions,delivʁasjɔ
zouave,zwav
retiendraient,ʁətjɛdʁɛ
persécutons,pɛʁsekytɔ
survolerait,syʁvɔləʁɛ
retravaillent,ʁətʁavaj
molletonneuse,mɔltɔnøz
défile,defil
enrouleuse,ɑʁuløz
tordais,tɔʁdɛ
vampai,vɑpɛ
potine,pɔtin
bouleversasses,bulvɛʁsas
parleraient,paʁləʁɛ
craquetterions,kʁakɛtəʁjɔ
toisiez,twazje
défalquer,defalke
paginassiez,paʒinasje
agios,aʒjo
adhérerez,adeʁəʁe
condensera,kɔdɑsəʁa
consentirais,kɔsɑtiʁɛ
patrouillas,patʁuja
tétanise,tetaniz
clappe,klap
scarifiât,skaʁifja
macédoine,masedwan
déterras,deteʁa
craindraient,kʁɛdʁɛ
cocasses,kɔkas
marmonneriez,maʁmɔnəʁje
panachages,panaʃaʒ
vampiriseriez,vɑpiʁizəʁje
stupéfiants,stypefjɑ
suspendes,syspɑd
conférés,kɔfeʁe
bâfras,bafʁa
virevoltasses,viʁvɔltas
ganteras,gɑtəʁa
inventories,ɛvɑtɔʁi
redevient,ʁədəvjɛ
impliquerez,ɛplikəʁe
desséchaient,deseʃɛ
vautreraient,votʁəʁɛ
préméditeront,pʁemeditəʁɔ
stigmatisons,stigmatizɔ
désensablâmes,dezɑsablam
chamoiserais,ʃamwazəʁɛ
rajoutiez,ʁaʒutje
abonnassiez,abɔnasje
creuserait,kʁøzəʁɛ
infester,ɛfɛste
rempilerais,ʁɑpiləʁɛ
déballage,debalaʒ
emberlificotera,ɑbɛʁlifikɔtəʁa
affleureriez,aflœʁəʁje
résidaient,ʁezidɛ
croules,kʁul
fissionnes,fisjɔn
blaguions,blagjɔ
relevez,ʁələve
réintroduire,ʁeɛtʁɔdɥiʁ
tonitruerait,tɔnitʁyəʁɛ
voiture,vwatyʁ
vérifiâmes,veʁifjam
regrefferez,ʁəgʁefəʁe
fâchassions,faʃasjɔ
terrorisme,tɛʁɔʁism
échec,eʃɛk
épatés,epate
barrirez,baʁiʁe
tintouins,tɛtwɛ
conditionnant,kɔdisjɔnɑ
imposant,ɛpozɑ
désaxera,dezaksəʁa
frottasses,fʁɔtas
ululeraient,ylyləʁɛ
consternations,kɔstɛʁnasjɔ
foudroyai,fudʁwajɛ
ondoyons,ɔdwajɔ
construira,kɔstʁɥiʁa
économat,ekɔnɔma
bêcheur,bɛʃœʁ
fracassâmes,fʁakasam
déroulèrent,deʁulɛʁ
talochions,talɔʃjɔ
Albanie,albani
test,tɛst
opposerez,ɔpozəʁe
coquettement,kɔkɛtmɑ
boutonnent,butɔn
cataloguasse,katalɔgas
marouflé,maʁufle
pompait,pɔpɛ
bidonnassiez,bidɔnasje
escarbilles,ɛskaʁbij
décapsulée,dekapsyle
titubèrent,titybɛʁ
décorer,dekɔʁe
noyautée,nwajote
déclinais,deklinɛ
balades,balad
herbageasses,ɛʁbaʒas
parements,paʁmɑ
affrétèrent,afʁetɛʁ
fossilisasse,fosilizas
extorquent,ɛkstɔʁk
bitura,bityʁa
chaperonnent,ʃapʁɔn
improvisés,ɛpʁɔvize
desséchait,deseʃɛ
conspué,kɔspɥe
rabibochassions,ʁabibɔʃasjɔ
coudoyas,kudwaja
endroits,ɑdʁwa
forgeasses,fɔʁʒas
repèreras,ʁəpɛʁəʁa
babeurre,babœʁ
floconneriez,flɔkɔnəʁje
forerions,fɔʁəʁjɔ
exemplaire,ɛgzɑplɛʁ
surchargez,syʁʃaʁʒe
sarclai,saʁklɛ
tombée,tɔbe
dérobais,deʁɔbɛ
désenlaçons,dezɑlasɔ
soucierons,susjəʁɔ
racolâtes,ʁakɔlat
extorquiez,ɛkstɔʁkje
cappuccino,kaputʃino
camouflèrent,kamuflɛʁ
désapprenions,dezapʁənjɔ
refermez,ʁəfɛʁme
offusquerez,ɔfyskəʁe
pugiliste,pyʒilist
ajustasse,aʒystas
égraineriez,egʁenəʁje
timbrasses,tɛbʁas
triplassiez,tʁiplasje
nervurerait,nɛʁvyʁəʁɛ
dégoutteras,degutəʁa
très,tʁɛ
Hambourg,ʼɑbuʁ
ivoirien,ivwaʁjɛ
disparaissaient,dispaʁɛsɛ
intentassent,ɛtɑtas
repose,ʁəpoz
fluidifieriez,flɥidifjəʁje
succulence,sykylɑs
abaissai,abɛsɛ
méfions,mefjɔ
luxembourgeois,lyksɑbuʁʒwa
déplâtrassiez,deplatʁasje
concubine,kɔkybin
ridiculiserons,ʁidikylizəʁɔ
obstructif,ɔpstʁyktif
pronom,pʁɔnɔ
ingambe,ɛgɑb
onusiens,ɔnyzjɛ
socialisés,sɔsjalize
dégradâmes,degʁadam
gamberger,gɑbɛʁʒe
carotène,kaʁɔtɛn
inférer,ɛfeʁe
forgiez,fɔʁʒje
harcelants,ʼaʁsəlɑ
solidités,sɔlidite
simplifiaient,sɛplifjɛ
tonnés,tɔne
exprimant,ɛkspʁimɑ
syndicalisasses,sɛdikalizas
reprogrammâmes,ʁəpʁɔgʁamam
résorberas,ʁezɔʁbəʁa
y,i
disposiez,dispozje
moissonnerait,mwasɔnəʁɛ
retapai,ʁətapɛ
soufflerez,sufləʁe
émincées,emɛse
profite,pʁɔfit
pourchasserons,puʁʃasəʁɔ
annulée,anyle
goudronnions,gudʁɔnjɔ
punaiserez,pynɛzəʁe
interrogerai,ɛteʁɔʒəʁɛ
évoquons,evɔkɔ
nommeras,nɔməʁa
siffla,sifla
juxtaposeras,ʒykstapozəʁa
pendrons,pɑdʁɔ
raillais,ʁajɛ
préfigurasse,pʁefigyʁas
défunts,defœ̃
boycottait,bɔjkɔtɛ
surélever,syʁelve
slavisées,slavize
ourlera,uʁləʁa
attique,atik
déboîtées,debwate
calibrée,kalibʁe
praticienne,pʁatisjɛn
ficellerez,fisələʁe
profiter,pʁɔfite
horizon,ɔʁizɔ
concerte,kɔsɛʁt
cessâmes,sɛsam
entourassiez,ɑtuʁasje
raffineront,ʁafinəʁɔ
recuirez,ʁəkɥiʁe
zonèrent,zonɛʁ
vachant,vaʃɑ
gobées,gɔbe
disposassent,dispozas
engloutiriez,ɑglutiʁje
éolithes,eɔlit
implosives,ɛploziv
planqua,plɑka
distrayants,distʁɛjɑ
fondassions,fɔdasjɔ
nazaréen,nazaʁeɛ
démarchâmes,demaʁʃam
réconcilieront,ʁekɔsiljəʁɔ
appréciassions,apʁesjasjɔ
séchée,seʃe
empirés,ɑpiʁe
répertoriât,ʁepɛʁtɔʁja
empilez,ɑpile
peignaient,pɛɲɛ
retouche,ʁətuʃ
casanière,kazanjɛʁ
stressai,stʁɛsɛ
exténuerai,ɛkstenyʁɛ
télécopieront,telekɔpjəʁɔ
éjectais,eʒɛktɛ
indemniseras,ɛdɛmnizəʁa
cocorico,kɔkɔʁiko
flagorné,flagɔʁne
tâtonnerions,tatɔnəʁjɔ
barberai,baʁbəʁɛ
apocryphes,apɔkʁif
quinquina,kɛkina
inusuel,inyzɥɛl
découperai,dekupəʁɛ
ruèrent,ʁɥɛʁ
régler,ʁegle
paragrêle,paʁagʁɛl
inciterons,ɛsitəʁɔ
soutire,sutiʁ
mécanisèrent,mekanizɛʁ
exaspéré,ɛgzaspeʁe
débandes,debɑd
minasse,minas
soustrairez,sustʁɛʁe
crépiteriez,kʁepitəʁje
étrangetés,etʁɑʒte
reluquâtes,ʁəlykat
embarrassa,ɑbaʁasa
échangeables,eʃɑʒabl
scrabbleuse,skʁabløz
révoltants,ʁevɔltɑ
arguasse,aʁgeɥas
crêpelé,kʁɛple
serpenta,sɛʁpɑta
effleureraient,eflœʁəʁɛ
paierai,pɛʁɛ
soupçonnassiez,supsɔnasje
transcendantal,tʁɑsɑdɑtal
pleurnichée,plœʁniʃe
zozota,zɔzɔta
galanteries,galɑtʁi
appréhenderiez,apʁeɑdəʁje
édités,edite
picola,pikɔla
déversaient,devɛʁsɛ
baignèrent,beɲɛʁ
mourusse,muʁys
intervertirai,ɛtɛʁvɛʁtiʁɛ
dégommâmes,degɔmam
bruinais,bʁɥinɛ
fourcherez,fuʁʃəʁe
intéressé,ɛteʁɛse
entravais,ɑtʁavɛ
panas,pana
appellatives,apɛlativ
chlinguerai,ʃlɛgəʁɛ
sémanticien,semɑtisjɛ
ancrer,ɑkʁe
redoreront,ʁədɔʁəʁɔ
lexicalisera,lɛksikalizəʁa
arrondissiez,aʁɔdisje
clouons,kluɔ
smashâtes,smaʃat
saupoudreront,sopudʁəʁɔ
vendangeurs,vɑdɑʒœʁ
brunâtre,bʁynatʁ
abstentionnisme,apstɑsjɔnism
slaviseriez,slavizəʁje
gauchîmes,goʃim
disparusses,dispaʁys
paraphons,paʁafɔ
amenuisait,amənɥizɛ
contemplaient,kɔtɑplɛ
lasseriez,lasəʁje
babillions,babijɔ
punir,pyniʁ
champlèves,ʃɑlɛv
appareilliez,apaʁɛje
trémoussons,tʁemusɔ
vinaigrasses,vinɛgʁas
injustifiable,ɛʒystifjabl
prodiguerons,pʁɔdigəʁɔ
broderaient,bʁɔdəʁɛ
diversifiera,divɛʁsifjəʁa
abordiez,abɔʁdje
régional,ʁeʒjɔnal
enthousiasmas,ɑtuzjasma
ridiculisa,ʁidikyliza
disjonctent,disʒɔkt
disparaîtrions,dispaʁɛtʁjɔ
teindrait,tɛdʁɛ
surnommions,syʁnɔmjɔ
voici,vwasi
rechutés,ʁəʃyte
désenivrerai,dezɑnivʁəʁɛ
déglinguez,deglɛge
ferraillassiez,fɛʁajasje
cafouilleraient,kafujəʁɛ
mâchai,maʃɛ
castrerait,kastʁəʁɛ
décarrelât,dekaʁəlɑ
fiscalisations,fiskalizasjɔ
vinification,vinifikasjɔ
mazouterais,mazutəʁɛ
incarniez,ɛkaʁnje
sereines,səʁɛn
redonnai,ʁədɔnɛ
occuperez,ɔkypəʁe
dessertiras,desɛʁtiʁa
flamboyez,flɑbwaje
profanerait,pʁɔfanəʁɛ
impartissaient,ɛpaʁtisɛ
prépositions,pʁepozisjɔ
fréquenterai,fʁekɑtəʁɛ
feuillettes,fœjɛt
accélèrerais,akselɛʁəʁɛ
engouerai,ɑguʁɛ
calomniera,kalɔmnjəʁa
raréfieriez,ʁaʁefjəʁje
sécables,sekabl
reterça,ʁətɛʁsa
râlaient,ʁalɛ
avéreraient,aveʁəʁɛ
écrasons,ekʁazɔ
somatisée,sɔmatize
craquetterez,kʁakɛtəʁe
chouravant,ʃuʁavɑ
déculpabiliser,dekylpabilize
rougeoya,ʁuʒwaja
vêlons,velɔ
barbotée,baʁbɔte
liciter,lisite
boire,bwaʁ
monômes,mɔnom
macadamisées,makadamize
relogerai,ʁəlɔʒəʁɛ
surtaxeront,syʁtaksəʁɔ
maçonnasses,masɔnas
coûtons,kutɔ
sorbitols,sɔʁbitɔl
reperçât,ʁəpɛʁsɑ
ignorances,iɲɔʁɑs
amaigrissez,amɛgʁise
trieraient,tʁijəʁɛ
culotte,kylɔt
renchérissent,ʁɑʃeʁis
oscillographe,ɔsilɔgʁaf
trouées,tʁue
esquinta,ɛskɛta
abouti,abuti
vociférèrent,vɔsifeʁɛʁ
dictature,diktatyʁ
jargonnèrent,ʒaʁgɔnɛʁ
vexeriez,vɛksəʁje
alarme,alaʁm
dépeuplâtes,depœplat
florales,flɔʁal
agrémentèrent,agʁemɑtɛʁ
feuillons,fœjɔ
enthousiastes,ɑtuzjast
tambourin,tɑbuʁɛ
croasserions,kʁɔasəʁjɔ
paraboliques,paʁabɔlik
singer,sɛʒe
vénères,venɛʁ
péricliterai,peʁiklitəʁɛ
striassent,stʁijas
fiscalité,fiskalite
allongeas,alɔʒa
écluseriez,eklyzəʁje
innocenterais,inɔsɑtəʁɛ
lasserons,lasəʁɔ
parodiai,paʁɔdjɛ
Taxiphone,taksifɔn
vivats,viva
mondialisais,mɔdjalizɛ
rabougrirait,ʁabugʁiʁɛ
ameublirai,amœbliʁɛ
nourrirez,nuʁiʁe
historiennes,istɔʁjɛn
aggravasse,agʁavas
sommaire,sɔmɛʁ
escroquerait,ɛskʁɔkəʁɛ
déambulassiez,deɑbylasje
serfs,sɛʁf
colorent,kɔlɔʁ
commandants,kɔmɑdɑ
authentifiant,otɑtifjɑ
pactisent,paktiz
dorerions,dɔʁəʁjɔ
violeraient,vjɔləʁɛ
inséminât,ɛsemina
ébahir,ebaiʁ
tamponniez,tɑpɔnje
ouatinâmes,watinam
embraserai,ɑbʁazəʁɛ
adouberas,adubəʁa
dévalueras,devalyʁa
ravalées,ʁavale
bections,bɛktjɔ
enrôler,ɑʁole
prôneriez,pʁonəʁje
sympathiserais,sɛpatizəʁɛ
antidataient,ɑtidatɛ
électrisaient,elɛktʁizɛ
excisaient,ɛksizɛ
empoissonnas,ɑpwasɔna
rancissais,ʁɑsisɛ
brouetterait,bʁuɛtəʁɛ
exporterait,ɛkspɔʁtəʁɛ
apaisions,apɛzjɔ
retordissions,ʁətɔʁdisjɔ
égrainant,egʁenɑ
flinguiez,flɛgje
raviné,ʁavine
remplirent,ʁɑpliʁ
imbibons,ɛbibɔ
effeuillait,efœjɛ
revend,ʁəvɑ
impulsifs,ɛpylsif
disposes,dispoz
ébroueras,ebʁuəʁa
ancillaires,ɑsilɛʁ
grésillassent,gʁezijas
redonnait,ʁədɔnɛ
ongle,ɔgl
désespéras,dezɛspeʁa
radoubons,ʁadubɔ
vitriolèrent,vitʁijɔlɛʁ
manguier,mɑgje
auscultasses,oskyltas
programmez,pʁɔgʁame
promotions,pʁɔmɔsjɔ
surévaluerons,syʁevalyʁɔ
ameublirez,amœbliʁe
lamentablement,lamɑtabləmɑ
amputera,ɑpytəʁa
parenthèse,paʁɑtɛz
féconderez,fekɔdəʁe
vieilliriez,vjejiʁje
traversèrent,tʁavɛʁsɛʁ
employasse,ɑplwajas
cidrerie,sidʁəʁi
scarifièrent,skaʁifjɛʁ
déplantera,deplɑtəʁa
pastichais,pastiʃɛ
dînés,dine
verdisses,vɛʁdis
sectionnes,sɛksjɔn
gratterons,gʁatəʁɔ
filocherez,filɔʃəʁe
réfléchissons,ʁefleʃisɔ
reprocherons,ʁəpʁɔʃəʁɔ
actualises,aktɥaliz
coassassions,kɔasasjɔ
décachetai,dekaʃətɛ
adressais,adʁɛsɛ
falaises,falɛz
siégea,sjeʒa
laryngotomie,laʁɛgɔtɔmi
taraudassiez,taʁodasje
surenchérira,syʁɑʃeʁiʁa
adulerions,adyləʁjɔ
obstiniez,ɔpstinje
pacsons,paksɔ
clopinée,klɔpine
narratrices,naʁatʁis
énergiquement,enɛʁʒikmɑ
accréditives,akʁeditiv
placeurs,plasœʁ
truffons,tʁyfɔ
prospèreraient,pʁɔspɛʁəʁɛ
raréfiait,ʁaʁefjɛ
baladerons,baladəʁɔ
bûchèrent,byʃɛʁ
alternaient,altɛʁnɛ
dogmatismes,dɔgmatism
remariés,ʁəmaʁje
déconcentrées,dekɔsɑtʁe
rewriterons,ʁəʁajtəʁɔ
recordez,ʁəkɔʁde
télexe,teleks
déprenais,depʁənɛ
reconduirez,ʁəkɔdɥiʁe
cuivrerons,kɥivʁəʁɔ
déménagements,demenaʒmɑ
reprocherez,ʁəpʁɔʃəʁe
curera,kyʁəʁa
fustigée,fystiʒe
retrancheraient,ʁətʁɑʃəʁɛ
grouillant,gʁujɑ
agrémentasses,agʁemɑtas
titularisèrent,titylaʁizɛʁ
atypique,atipik
ciblas,sibla
transvaserait,tʁɑsvazəʁɛ
verrouilles,veʁuj
diluasse,dilɥas
égaillera,egajəʁa
entrerez,ɑtʁəʁe
parachevait,paʁaʃəvɛ
cerclassions,sɛʁklasjɔ
soyeux,swajø
circuliez,siʁkylje
honorerai,ɔnɔʁəʁɛ
multiplia,myltiplija
souscrivant,suskʁivɑ
fêla,fela
mère,mɛʁ
habitudes,abityd
durasse,dyʁas
sniffiez,snifje
légitimâmes,leʒitimam
lignais,liɲɛ
phagocytas,fagɔsita
empilable,ɑpilabl
chatouillai,ʃatujɛ
tapotera,tapɔtəʁa
interloquais,ɛtɛʁlɔkɛ
empliraient,ɑpliʁɛ
tonitruaient,tɔnitʁyɛ
assistasse,asistas
rétribuées,ʁetʁibɥe
encensoir,ɑsɑswaʁ
dystrophie,dystʁɔfi
accroupissement,akʁupismɑ
découpeuses,dekupøz
déversoir,devɛʁswaʁ
supprimerons,sypʁiməʁɔ
rengagerai,ʁɑgaʒəʁɛ
galvanisées,galvanize
scandalisasse,skɑdalizas
recordé,ʁəkɔʁde
abjureras,abʒyʁəʁa
nichées,niʃe
rhabillaient,ʁabijɛ
rééditai,ʁeeditɛ
soupirâmes,supiʁam
boisées,bwaze
destinataire,dɛstinatɛʁ
piaillasse,pjajas
atrophia,atʁɔfja
vampirisasses,vɑpiʁizas
doubleraient,dubləʁɛ
basaltiques,bazaltik
adjurerez,adʒyʁəʁe
nougats,nuga
forcées,fɔʁse
pêchais,pɛʃɛ
latinises,latiniz
domiciliâtes,dɔmisiljat
deuils,dœj
esquiver,ɛskive
voltigerai,vɔltiʒəʁɛ
rincées,ʁɛse
vagabonds,vagabɔ
étrangle,etʁɑgl
ironisera,iʁɔnizəʁa
épluche,eplyʃ
surcomprimeront,syʁkɔpʁiməʁɔ
automutilations,otɔmytilasjɔ
troïka,tʁɔika
foirâmes,fwaʁam
ignorantes,iɲɔʁɑt
pusillanimes,pyzilanim
invitaient,ɛvitɛ
affectâmes,afɛktam
déontologie,deɔtɔlɔʒi
trucide,tʁysid
intitulassiez,ɛtitylasje
persuasif,pɛʁsɥazif
pisseriez,pisəʁje
suicider,sɥiside
placers,plase
resurgir,ʁəsyʁʒiʁ
javellisez,ʒavelize
mollahs,mɔla
fixerai,fiksəʁɛ
crevâtes,kʁəvɑt
survinrent,syʁvɛʁ
cogitas,kɔʒita
vainquit,vɛki
colmatée,kɔlmate
surgelions,syʁʒəljɔ
bittureriez,bityʁəʁje
foireuse,fwaʁøz
brouettent,bʁuɛt
réactrices,ʁeaktʁis
ressourcerions,ʁəsuʁsəʁjɔ
décalaminâtes,dekalaminat
rinciez,ʁɛsje
réveille,ʁevɛj
délimiteriez,delimitəʁje
centuplas,sɑtypla
reluquera,ʁəlykəʁa
ovarites,ɔvaʁit
interloquèrent,ɛtɛʁlɔkɛʁ
paronyme,paʁɔnim
adulateurs,adylatœʁ
argentaient,aʁʒɑtɛ
prédirions,pʁediʁjɔ
subliminaux,syblimino
panamas,panama
haubans,ʼobɑ
consultassiez,kɔsyltasje
reverdirai,ʁəvɛʁdiʁɛ
patouillerais,patujəʁɛ
démythifierait,demitifjəʁɛ
resurgies,ʁəsyʁʒi
puiserions,pɥizəʁjɔ
efféminais,efeminɛ
caviardions,kavjaʁdjɔ
glissassent,glisas
scarifiera,skaʁifjəʁa
entendrons,ɑtɑdʁɔ
affliges,afliʒ
scientisme,sjɑtism
agrafant,agʁafɑ
surenchérisses,syʁɑʃeʁis
gravitaient,gʁavitɛ
défiera,defjəʁa
réformas,ʁefɔʁma
imposerais,ɛpozəʁɛ
fourvoie,fuʁvwa
rivalisées,ʁivalize
politique,pɔlitik
dilateras,dilatəʁa
honorerez,ɔnɔʁəʁe
oppressifs,ɔpʁesif
témoigna,temwaɲa
travaillisme,tʁavajism
décernerons,desɛʁnəʁɔ
diagnostic,djagnɔstik
plastiquées,plastike
piètre,pjɛtʁ
venimeuse,vənimøz
reproduisis,ʁəpʁɔdɥizi
réfugiera,ʁefyʒjəʁa
terrorisai,tɛʁɔʁizɛ
carénassiez,kaʁenasje
immédiatetés,imedjatte
extrapolerais,ɛkstʁapɔləʁɛ
consulteront,kɔsyltəʁɔ
positionnements,pozisjɔnmɑ
monothéisme,mɔnɔteism
chambarda,ʃɑbaʁda
poireautera,pwaʁotəʁa
interrogeable,ɛteʁɔʒabl
convoqueraient,kɔvɔkəʁɛ
chineraient,ʃinəʁɛ
singeront,sɛʒəʁɔ
cotiseraient,kɔtizəʁɛ
éventiez,evɑtje
barrissement,baʁismɑ
montagneuse,mɔtaɲøz
écrabouillera,ekʁabujəʁa
dévisagée,devizaʒe
déboguerez,debɔgəʁe
délayassent,delejas
moissonné,mwasɔne
prisse,pʁis
associons,asɔsjɔ
armures,aʁmyʁ
fidélisiez,fidelizje
muscadets,myskadɛ
fraudeuse,fʁodøz
spongieux,spɔʒjø
crénelons,kʁɛnəlɔ
rassemblât,ʁasɑbla
tarabustant,taʁabystɑ
Louisiane,lwizjan
saperons,sapəʁɔ
délaissèrent,delɛsɛʁ
fore,fɔʁ
charbonnasse,ʃaʁbɔnas
manipuleront,manipyləʁɔ
jabots,ʒabo
déménagées,demenaʒe
retorse,ʁətɔʁs
bavassâtes,bavasat
briquassiez,bʁikasje
cajolasses,kaʒɔlas
entachas,ɑtaʃa
dimensionneras,dimɑsjɔnəʁa
toquèrent,tɔkɛʁ
touffus,tufy
censurées,sɑsyʁe
barberiez,baʁbəʁje
testicules,tɛstikyl
cotiserions,kɔtizəʁjɔ
prospectée,pʁɔspɛkte
décalquasse,dekalkas
unifiant,ynifjɑ
inaugureront,inogyʁəʁɔ
néphrologies,nefʁɔlɔʒi
raviner,ʁavine
féliciteraient,felisitəʁɛ
supputées,sypyte
merdouiller,mɛʁduje
gîta,ʒita
complaît,kɔplɛ
navigueriez,navigəʁje
rigolards,ʁigɔlaʁ
comprimerons,kɔpʁiməʁɔ
crépiterait,kʁepitəʁɛ
créanciers,kʁeɑsje
endettements,ɑdɛtmɑ
commentait,kɔmɑtɛ
stocks,stɔk
piétineraient,pjetinəʁɛ
amarinons,amaʁinɔ
galvauderont,galvodəʁɔ
affriolassent,afʁijɔlas
hachurera,ʼaʃyʁəʁa
samouraïs,samuʁaj
brades,bʁad
empourprent,ɑpuʁpʁ
ausculterez,oskyltəʁe
borique,bɔʁik
excusât,ɛkskyza
éduquons,edykɔ
infectais,ɛfɛktɛ
soudoya,sudwaja
dormîtes,dɔʁmit
plongeassiez,plɔʒasje
écorçassent,ekɔʁsas
passementeront,pasmɑtəʁɔ
profaneraient,pʁɔfanəʁɛ
enroulasses,ɑʁulas
cotonniers,kɔtɔnje
fricasses,fʁikas
tripotait,tʁipɔtɛ
passifs,pasif
débriderait,debʁidəʁɛ
défatigua,defatiga
plongeante,plɔʒɑt
remplacements,ʁɑplasmɑ
fardé,faʁde
humecteraient,ymɛktəʁɛ
dépolissions,depɔlisjɔ
assassinas,asasina
picorent,pikɔʁ
explicitera,ɛksplisitəʁa
épincerez,epɛsəʁe
guettasse,getas
emplâtre,ɑplatʁ
stipulassions,stipylasjɔ
fit,fi
loupassiez,lupasje
dépraveront,depʁavəʁɔ
déraillai,deʁajɛ
apeurait,apœʁɛ
démazouterez,demazutəʁe
rappliquasses,ʁaplikas
cognasse,kɔɲas
innovations,inɔvasjɔ
efforcés,efɔʁse
interposer,ɛtɛʁpoze
encombrais,ɑkɔbʁɛ
repositionnable,ʁapɔzisjɔnabl
dallant,dalɑ
abondants,abɔdɑ
valorisera,valɔʁizəʁa
recrutassent,ʁəkʁytas
boucanent,bukan
contingenterait,kɔtɛʒɑtəʁɛ
localités,lɔkalite
terminai,tɛʁminɛ
rôderais,ʁodəʁɛ
talquerons,talkəʁɔ
endosser,ɑdose
vomissez,vɔmise
